postcode_agg,plaats,gemeentenaam,gemeentecode,wijknaam,buurtnaam,deelprogramma,subsidiejaar,techniek,subcategorie,aantal_adressen,totale_vermogen,aantal_m2,aantal_app
8024XG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,3.0,,152.0,
8024XG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024XG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8024XH,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,1.0,,43.0,
8024XH,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XH,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,2.0,,105.0,
8024XH,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024XH,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Dakisolatie,Zolder- of vlieringvloer,1.0,,64.0,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,2.0,,171.0,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,125.0,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Warmtepomp,Lucht-water >= 3,,,,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,2.0,,133.0,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,2.0,,175.0,
8024XJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8024XK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,41.0,
8024XK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8024XK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024XL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,115.0,
8024XL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,40.0,
8024XL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024XL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,117.0,
8024XL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,1.0,,25.0,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Glasisolatie,Triple glas U <= 0,,,,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,1.0,,31.0,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,42.0,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,54.0,
8024XM,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water < 1 kW,2.0,0.0,,2.0
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,56.0,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,16.0,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,Triple glas U <= 0,,,,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,2.0,,142.0,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,31.0,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Dakisolatie,Dakisolatie,1.0,,46.0,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,3.0,,238.0,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,81.0,
8024XT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8024XV,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,60.0,
8024XV,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Dakisolatie,Zolder- of vlieringvloer,1.0,,80.0,
8024XV,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,2.0,,170.0,
8024XV,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,57.0,
8024XV,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8024XW,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XW,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,Isolerende deur Ud <= 1,,,,
8024XW,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,108.0,
8024XW,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Bodemisolatie,1.0,,46.0,
8024XW,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8024XX,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XX,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,2.0,,114.0,
8024XX,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,48.0,
8024XX,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XX,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,86.0,
8024XX,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,50.0,
8024XX,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,45.0,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,2.0,,115.0,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,41.0,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,Triple glas U <= 0,,,,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,3.0,,155.0,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Dakisolatie,Dakisolatie,1.0,,44.0,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8024XZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Vloerisolatie,Vloerisolatie,1.0,,55.0,
8024ZA,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,36.0,
8024ZA,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZA,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,Triple glas U <= 0,,,,
8024ZB,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,1.0,,50.0,
8024ZB,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZB,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,33.0,
8024ZB,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZB,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,Isolerende deur Ud <= 1,,,,
8024ZB,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Bodemisolatie,1.0,,40.0,
8024ZB,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZC,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,44.0,
8024ZC,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,31.0,
8024ZC,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,32.0,
8024ZC,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,40.0,
8024ZD,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,11.0,
8024ZD,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZD,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,Isolerende deur Ud <= 1,,,,
8024ZD,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,23.0,
8024ZD,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,40.0,
8024ZE,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Dakisolatie,Zolder- of vlieringvloer,1.0,,34.0,
8024ZE,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZE,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,70.0,
8024ZE,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,77.0,
8024ZE,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZE,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024ZE,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Dakisolatie,Dakisolatie,1.0,,20.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Dakisolatie,Zolder- of vlieringvloer,1.0,,28.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,22.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,1.0,,28.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,40.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,Isolerende deur Ud <= 1,,,,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,97.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,48.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Bodemisolatie,1.0,,34.0,
8024ZG,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,38.0,
8024ZJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,40.0,
8024ZJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,1.0,,42.0,
8024ZJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,110.0,
8024ZJ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Vloerisolatie,Bodemisolatie,1.0,,39.0,
8024ZK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2021.0,Vloerisolatie,Vloerisolatie,1.0,,31.0,
8024ZK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZK,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,55.0,
8024ZL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,56.0,
8024ZL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZL,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,99.0,
8024ZT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024ZT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8024ZT,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Vloerisolatie,Bodemisolatie,1.0,,52.0,
8024ZZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Vloerisolatie,Vloerisolatie,1.0,,103.0,
8024ZZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8024ZZ,ZWOLLE,Zwolle,193.0,Wijk 40 Berkum,Berkum,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8025AC,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8025AC,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2024.0,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,1.0,9.0,,1.0
8025AC,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8025AD,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Glasisolatie,HR++ glas U <= 1,,,,
8025AD,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,151.0,
8025AD,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8025AE,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,2.0,,189.0,
8025AE,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Glasisolatie,Triple glas U <= 0,,,,
8025AE,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,2.0,,113.0,
8025AE,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8025AE,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,100.0,
8025AE,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8025AE,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8025AG,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,44.0,
8025AG,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8025AH,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2021.0,Warmtepomp,Lucht-water >= 3,,,,
8025AH,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,1.0,,66.0,
8025AH,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8025AM,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2023.0,Dakisolatie,Dakisolatie,1.0,,124.0,
8025AM,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2023.0,Glasisolatie,Triple glas U <= 0,,,,
8025AM,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 3,,,,
8025AM,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2024.0,Glasisolatie,HR++ glas U <= 1,,,,
8025AP,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2021.0,Warmtepomp,Grond-water > 10 kW en <= 70 kW,1.0,12.0,,1.0
8025AP,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
8025AP,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,,,,
8025AP,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2024.0,Warmtepomp,Lucht-water >= 3,,,,
8025AP,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Zuid,PARTICULIEREN,2024.0,Zonneboiler,<= 5 m2,1.0,,,1.0
8025AR,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2021.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,1.0,13.0,,1.0
8025AR,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Dakisolatie,Dakisolatie,1.0,,31.0,
8025AR,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,1.0,,12.0,
8025AR,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Vloerisolatie,Vloerisolatie,1.0,,30.0,
8025AR,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2022.0,Warmtepomp,Lucht-water >= 3,,,,
8025AR,ZWOLLE,Zwolle,193.0,Wijk 12 Wipstrik,Wipstrik-Noord,PARTICULIEREN,2023.0,Glasisolatie,HR++ glas U <= 1,,,,
