postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Bodemisolatie,52.50182884666666,6.104268806666667
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50182884666666,6.104268806666667
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50182884666666,6.104268806666667
8012AM,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.50182884666666,6.104268806666667
8012AN,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Dakisolatie,Dakisolatie,52.504165103571424,6.098185353571428
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50268031818182,6.102571118181818
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50268031818182,6.102571118181818
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.50268031818182,6.102571118181818
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50268031818182,6.102571118181818
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.50268031818182,6.102571118181818
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Dakisolatie,Dakisolatie,52.50268031818182,6.102571118181818
8012AS,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Glasisolatie,HR++ glas U <= 1,52.50268031818182,6.102571118181818
8012AV,Wijk 13 Assendorp,Oud-Assendorp,2025.0,Dakisolatie,Dakisolatie,52.50493866818182,6.096948172727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,Triple glas U <= 0,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Warmtepomp,Lucht-water >= 3,52.50418608636364,6.102584122727273
8012BA,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.50418608636364,6.102584122727273
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50334708125,6.10210678125
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50334708125,6.10210678125
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50334708125,6.10210678125
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.50334708125,6.10210678125
8012BB,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Glasisolatie,HR++ glas U <= 1,52.50334708125,6.10210678125
8012BC,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.504508789999996,6.102469335
8012BD,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Vloerisolatie,Bodemisolatie,52.503645564705884,6.10197644117647
8012BD,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Warmtepomp,Lucht-water >= 3,52.503645564705884,6.10197644117647
8012BJ,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water < 1 kW,52.503313472222224,6.102639033333333
8012BK,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.50272086875,6.10462801875
8012BK,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.50272086875,6.10462801875
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Glasisolatie,Triple glas U <= 0,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50383636666667,6.110254416666667
8012BN,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.50383636666667,6.110254416666667
8012BP,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Glasisolatie,HR++ glas U <= 1,52.504179393939395,6.110909821212121
8012BP,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.504179393939395,6.110909821212121
8012BS,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.502986271428576,6.106810028571428
8012BS,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.502986271428576,6.106810028571428
8012BS,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Glasisolatie,Isolerende deur Ud <= 1,52.502986271428576,6.106810028571428
8012BT,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.503554585714284,6.10983068095238
8012BT,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.503554585714284,6.10983068095238
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5038855375,6.1115237
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.5038855375,6.1115237
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5038855375,6.1115237
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.5038855375,6.1115237
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.5038855375,6.1115237
8012BV,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.5038855375,6.1115237
8012CA,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.507591590625,6.099671915625
8012CC,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50591201612904,6.101795603225806
8012CE,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.503184690588235,6.10479351882353
8012CE,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.503184690588235,6.10479351882353
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.502230415384616,6.106120046153847
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.502230415384616,6.106120046153847
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Warmtepomp,Lucht-water < 1 kW,52.502230415384616,6.106120046153847
8012CG,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.502230415384616,6.106120046153847
8012CH,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.501173525,6.1075123625
8012CH,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Bodemisolatie,52.501173525,6.1075123625
8012CP,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50313678333333,6.104161177777778
8012CP,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50313678333333,6.104161177777778
8012CR,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.5034784,6.104100694444445
8012CR,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water >= 3,52.5034784,6.104100694444445
8012CR,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Dakisolatie,Dakisolatie,52.5034784,6.104100694444445
8012CS,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.50281779166667,6.103712408333333
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50206888823529,6.105139670588236
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.50206888823529,6.105139670588236
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50206888823529,6.105139670588236
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50206888823529,6.105139670588236
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50206888823529,6.105139670588236
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50206888823529,6.105139670588236
8012CT,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.50206888823529,6.105139670588236
8012CV,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50218802352941,6.105057294117647
8012CV,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50218802352941,6.105057294117647
8012CW,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.5017273625,6.1055552625
8012CW,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.5017273625,6.1055552625
8012CX,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.50158403846154,6.1055914307692305
8012CX,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Dakisolatie,Dakisolatie,52.50158403846154,6.1055914307692305
8012CX,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Glasisolatie,HR++ glas U <= 1,52.50158403846154,6.1055914307692305
8012CX,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.50158403846154,6.1055914307692305
8012CX,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.50158403846154,6.1055914307692305
8012DA,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water >= 3,52.50133068947368,6.105986936842106
8012DA,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.50133068947368,6.105986936842106
8012DB,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.501391735000006,6.10658279
8012DB,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.501391735000006,6.10658279
8012DB,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.501391735000006,6.10658279
8012DC,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.501966136363635,6.108059363636364
8012DC,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.501966136363635,6.108059363636364
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50085703076923,6.1070812
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50085703076923,6.1070812
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50085703076923,6.1070812
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50085703076923,6.1070812
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50085703076923,6.1070812
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50085703076923,6.1070812
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water >= 3,52.50085703076923,6.1070812
8012DD,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.50085703076923,6.1070812
8012DE,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Dakisolatie,Dakisolatie,52.507706544117646,6.099793361764706
8012DE,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Glasisolatie,HR++ glas U <= 1,52.507706544117646,6.099793361764706
8012DJ,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Zolder- of vlieringvloer,52.50477439473684,6.103401005263158
8012DJ,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50477439473684,6.103401005263158
8012DJ,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50477439473684,6.103401005263158
8012DJ,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.50477439473684,6.103401005263158
8012DJ,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50477439473684,6.103401005263158
8012DJ,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Warmtepomp,Lucht-water >= 3,52.50477439473684,6.103401005263158
8012DL,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Warmtepomp,Lucht-water >= 3,52.503231192307695,6.105483230769231
8012DL,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.503231192307695,6.105483230769231
8012DL,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Warmtepomp,Lucht-water >= 3,52.503231192307695,6.105483230769231
8012DM,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.5026353,6.10606802
8012DN,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.50197563516483,6.10721326923077
8012DN,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50197563516483,6.10721326923077
8012DN,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50197563516483,6.10721326923077
8012DN,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50197563516483,6.10721326923077
8012DN,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50197563516483,6.10721326923077
8012DN,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.50197563516483,6.10721326923077
8012DN,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.50197563516483,6.10721326923077
8012DT,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Glasisolatie,HR++ glas U <= 1,52.50583846875,6.10301154375
8012DV,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Dakisolatie,Dakisolatie,52.50571015833333,6.102957966666667
8012DW,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Dakisolatie,Dakisolatie,52.50442939047619,6.104588761904762
8012DW,Wijk 13 Assendorp,Nieuw-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.50442939047619,6.104588761904762
8012DZ,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Dakisolatie,Dakisolatie,52.50413297692308,6.105291823076923
8012DZ,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.50413297692308,6.105291823076923
8012EA,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50398609333333,6.105687746666667
8012EA,Wijk 13 Assendorp,Nieuw-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.50398609333333,6.105687746666667
8012EA,Wijk 13 Assendorp,Nieuw-Assendorp,2025.0,Glasisolatie,HR++ glas U <= 1,52.50398609333333,6.105687746666667
8012EB,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.5038682,6.10582791
8012EB,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.5038682,6.10582791
8012EJ,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Dakisolatie,Dakisolatie,52.50500873821138,6.1063950910569105
8012EJ,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50500873821138,6.1063950910569105
8012EJ,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Glasisolatie,HR++ glas U <= 1,52.50500873821138,6.1063950910569105
8012EJ,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50500873821138,6.1063950910569105
8012EJ,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.50500873821138,6.1063950910569105
8012EJ,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Warmtepomp,Lucht-water < 1 kW,52.50500873821138,6.1063950910569105
8012EJ,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.50500873821138,6.1063950910569105
8012EK,Wijk 13 Assendorp,Nieuw-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50416238181818,6.109287904545455
8012EK,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50416238181818,6.109287904545455
8012EK,Wijk 13 Assendorp,Nieuw-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.50416238181818,6.109287904545455
8012ES,Wijk 13 Assendorp,Wezenlanden,2023.0,Glasisolatie,HR++ glas U <= 1,52.50526734583333,6.109725
8012ET,Wijk 13 Assendorp,Wezenlanden,2022.0,Dakisolatie,Zolder- of vlieringvloer,52.50525571666667,6.108882866666667
8012EV,Wijk 13 Assendorp,Wezenlanden,2021.0,Dakisolatie,Dakisolatie,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2021.0,Glasisolatie,HR++ glas U <= 1,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2021.0,Vloerisolatie,Vloerisolatie,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2022.0,Glasisolatie,HR++ glas U <= 1,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2022.0,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2023.0,Dakisolatie,Dakisolatie,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2023.0,Glasisolatie,HR++ glas U <= 1,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2023.0,Warmtepomp,Lucht-water < 1 kW,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2024.0,Dakisolatie,Dakisolatie,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2024.0,Glasisolatie,HR++ glas U <= 1,52.506774332,6.105120444
8012EV,Wijk 13 Assendorp,Wezenlanden,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.506774332,6.105120444
8012EW,Wijk 13 Assendorp,Wezenlanden,2022.0,Dakisolatie,Dakisolatie,52.50615891666667,6.107012544444445
8012EW,Wijk 13 Assendorp,Wezenlanden,2022.0,Vloerisolatie,Vloerisolatie,52.50615891666667,6.107012544444445
8012EW,Wijk 13 Assendorp,Wezenlanden,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50615891666667,6.107012544444445
8012EW,Wijk 13 Assendorp,Wezenlanden,2024.0,Dakisolatie,Dakisolatie,52.50615891666667,6.107012544444445
8012EW,Wijk 13 Assendorp,Wezenlanden,2024.0,Glasisolatie,HR++ glas U <= 1,52.50615891666667,6.107012544444445
8012EW,Wijk 13 Assendorp,Wezenlanden,2024.0,Warmtepomp,Lucht-water >= 3,52.50615891666667,6.107012544444445
8012EX,Wijk 13 Assendorp,Wezenlanden,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5053991,6.1086724
8012EX,Wijk 13 Assendorp,Wezenlanden,2022.0,Vloerisolatie,Vloerisolatie,52.5053991,6.1086724
8012EX,Wijk 13 Assendorp,Wezenlanden,2023.0,Dakisolatie,Dakisolatie,52.5053991,6.1086724
8012EX,Wijk 13 Assendorp,Wezenlanden,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5053991,6.1086724
8012EX,Wijk 13 Assendorp,Wezenlanden,2024.0,Dakisolatie,Dakisolatie,52.5053991,6.1086724
8012EX,Wijk 13 Assendorp,Wezenlanden,2024.0,Glasisolatie,HR++ glas U <= 1,52.5053991,6.1086724
8012EX,Wijk 13 Assendorp,Wezenlanden,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5053991,6.1086724
8012EX,Wijk 13 Assendorp,Wezenlanden,2024.0,Vloerisolatie,Vloerisolatie,52.5053991,6.1086724
8012TA,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Glasisolatie,HR++ glas U <= 1,52.507482953571426,6.097657453571428
8012TB,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Warmtepomp,Lucht-water < 1 kW,52.506207322222224,6.096901416666666
8012TD,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Warmtepomp,Lucht-water >= 3,52.50648876521739,6.096784526086957
8012TE,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Warmtepomp,Lucht-water < 1 kW,52.505508725,6.09617445
8012TG,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Glasisolatie,HR++ glas U <= 1,52.50780141875,6.098553515625
8012TH,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.506621281818184,6.098373172727273
8012TH,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.506621281818184,6.098373172727273
8012TH,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Bodemisolatie,52.506621281818184,6.098373172727273
8012TH,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.506621281818184,6.098373172727273
8012TH,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Warmtepomp,Lucht-water >= 3,52.506621281818184,6.098373172727273
8012TH,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Vloerisolatie,Bodemisolatie,52.506621281818184,6.098373172727273
8012TH,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.506621281818184,6.098373172727273
8012TJ,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50546594444444,6.098714194444445
8012TK,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50453368421053,6.098363747368421
8012TK,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Warmtepomp,Lucht-water < 1 kW,52.50453368421053,6.098363747368421
8012TK,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50453368421053,6.098363747368421
8012TK,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Vloerisolatie,Bodemisolatie,52.50453368421053,6.098363747368421
8012TM,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Vloerisolatie,Vloerisolatie,52.5055199375,6.0984890875
8012TN,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.504472443478264,6.098060913043478
8012TN,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.504472443478264,6.098060913043478
8012TS,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Dakisolatie,Zolder- of vlieringvloer,52.505456464285714,6.097417735714286
8012TS,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.505456464285714,6.097417735714286
8012TS,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Glasisolatie,HR++ glas U <= 1,52.505456464285714,6.097417735714286
8012TS,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Glasisolatie,Isolerende deur Ud <= 1,52.505456464285714,6.097417735714286
8012TS,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.505456464285714,6.097417735714286
8012TT,Wijk 13 Assendorp,Oud-Assendorp,2021.0,Vloerisolatie,Vloerisolatie,52.507429856,6.098779668
8012TT,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.507429856,6.098779668
8012TV,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Zolder- of vlieringvloer,52.507343516666666,6.098905844444444
8012TV,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.507343516666666,6.098905844444444
8012TV,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.507343516666666,6.098905844444444
8012TV,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Dakisolatie,Zolder- of vlieringvloer,52.507343516666666,6.098905844444444
8012TV,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.507343516666666,6.098905844444444
