buurt_naam,year,gas_consumption_TJ,electricity_consumption_GWh,co2_electricity_kton,co2_gas_kton,Consumentenprijs gas (variabele kosten incl. energiebelasting en BTW) [€],Consumentenprijs elektriciteit (variabele kosten incl. energiebelasting en BTW) [€],Aantal woningen met elektrische verwarming (benadering) [aantal],Aantal geregistreerde installaties met zonnepanelen woningen [aantal],woningen,woonruimten_totaal,inwoners_op_1_januari,inwoners_in_de_leeftijd_van_03_jaar,inwoners_in_de_leeftijd_van_411_jaar,inwoners_in_de_leeftijd_van_1217_jaar,inwoners_in_de_leeftijd_van_1824_jaar,inwoners_in_de_leeftijd_van_2539_jaar,inwoners_in_de_leeftijd_van_4054_jaar,inwoners_in_de_leeftijd_van_5564_jaar,inwoners_in_de_leeftijd_van_6574_jaar,inwoners_in_de_leeftijd_van_7584_jaar,inwoners_in_de_leeftijd_van_85_jaar_en_ouder,inwoners_in_de_leeftijd_van_017_jaar,inwoners_in_de_leeftijd_van_1864_jaar,inwoners_in_de_leeftijd_van_65_jaar_en_ouder,gemiddeld_gestandaardiseerd_inkomen_per_huishouden,huishoudens_onder_105_van_sociaal_minimum,total_buil,occupied_p,unoccupied,pre_1945,1945_1960,1961_1980,1981_2000,2001_2010,2011_2024,high_effic,moderate_e,low_effici,unknown_ef,coaching_sessions,sde_projects,isde_projects,sce_projects,local_subsidy_projects,latitude,longitude,total subsidies
holtenbroek iii,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,0,0,1,52.53025881,6.086759545,1
aa-landen-zuid,2015,40,2.9,1.5,2.3,0.62,0.22,0,0,1045,1045,2253,103,176,168,194,349,472,240,290,214,47,447,1255,551,22900,12,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,0,0,0,52.5265066,6.106851338,0
aa-landen-zuid,2016,36,2.9,1.4,2,0.64,0.2,0,35,1047,1047,2260,100,177,176,187,360,483,239,277,213,48,453,1269,538,23500,13,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,0,0,0,52.5265066,6.106851338,0
aa-landen-zuid,2017,39,2.8,1.3,2.2,0.63,0.2,0,45,1048,1048,2210,98,170,158,171,350,499,242,263,209,50,426,1262,522,24000,12,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,0,0,0,52.5265066,6.106851338,0
aa-landen-zuid,2018,38,2.8,1.2,2.2,0.68,0.21,0,65,1046,1046,2211,95,171,163,177,361,472,261,265,198,48,429,1271,511,24900,12,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,0,0,0,52.5265066,6.106851338,0
aa-landen-zuid,2019,37,2.7,1,2.1,0.78,0.22,0,85,1047,1047,2226,90,178,153,169,374,481,277,251,204,49,421,1301,504,25900,12,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,0,0,0,52.5265066,6.106851338,0
aa-landen-zuid,2020,37,2.7,0.8,2.1,0.79,0.22,0,99,1047,1047,2195,88,165,152,158,380,453,296,248,204,51,405,1287,503,27200,12,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,0,0,0,52.5265066,6.106851338,0
aa-landen-zuid,2021,38,2.7,0.8,2.2,0.83,0.23,0,159,1046,1046,2173,97,156,138,174,386,414,297,251,203,57,391,1271,511,28300,11,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,6,0,0,52.5265066,6.106851338,6
aa-landen-zuid,2022,33,2.6,0.7,1.9,2.26,0.5,32,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,22,0,0,52.5265066,6.106851338,22
aa-landen-zuid,2023,28,2.6,0.6,1.6,1.35,0.37,43,0,1072,1072,2220,95,171,149,165,444,395,294,234,208,65,415,1298,507,0,0,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,6,0,29,0,0,52.5265066,6.106851338,29
aa-landen-zuid,2024,0,0,0,0,0,0,0,0,1072,1072,2215,95,160,133,173,482,369,305,229,200,69,388,1329,498,0,0,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,8,0,26,0,8,52.5265066,6.106851338,34
aa-landen-zuid,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,99.75399754,0.24600246,0,0,781,1,6,0,27,713,48,25,0,0,0,0,1,52.5265066,6.106851338,1
aa-landen-midden,2015,72,4.3,2.3,4.1,0.62,0.22,0,0,1987,1987,3694,139,274,167,200,677,681,440,460,423,233,580,1998,1116,23900,12,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,0,0,0,52.53017996,6.099788783,0
aa-landen-midden,2016,71,4.2,2.1,4,0.64,0.2,0,130,1987,1987,3711,128,268,184,214,699,674,427,448,427,242,580,2014,1117,24700,13,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,0,0,0,52.53017996,6.099788783,0
aa-landen-midden,2017,71,4.2,1.9,4,0.63,0.2,20,225,1987,1987,3721,123,289,190,203,695,651,444,444,432,250,602,1993,1126,24900,13,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,0,0,0,52.53017996,6.099788783,0
aa-landen-midden,2018,71,4.1,1.8,4,0.68,0.21,0,255,2042,2042,3779,122,286,195,210,720,637,461,443,440,265,603,2028,1148,25000,13,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,0,0,0,52.53017996,6.099788783,0
aa-landen-midden,2019,71,4,1.5,4,0.78,0.22,0,300,2066,2066,3855,132,296,210,202,713,666,447,471,466,252,638,2028,1189,26200,12,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,0,0,0,52.53017996,6.099788783,0
aa-landen-midden,2020,70,4,1.2,3.9,0.79,0.22,0,380,2066,2066,3904,148,312,221,199,723,663,443,488,442,265,681,2028,1195,27100,13,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,0,0,0,52.53017996,6.099788783,0
aa-landen-midden,2021,70,4,1.2,3.9,0.83,0.23,0,425,2066,2066,3846,128,313,231,190,719,653,449,457,452,254,672,2011,1163,28200,12,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,33,0,0,52.53017996,6.099788783,33
aa-landen-midden,2022,63,3.9,1,3.6,2.26,0.5,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,45,0,0,52.53017996,6.099788783,45
aa-landen-midden,2023,52,3.7,0.8,2.9,1.35,0.37,21,0,2066,2066,3856,118,340,250,204,685,685,413,415,483,263,708,1987,1161,0,0,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,13,0,59,0,0,52.53017996,6.099788783,59
aa-landen-midden,2024,0,0,0,0,0,0,0,0,2171,2171,3953,110,320,264,233,656,734,460,412,496,268,694,2083,1176,0,0,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,6,0,32,0,1,52.53017996,6.099788783,33
aa-landen-midden,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,99.87460815,0.12539185,0,0,1351,144,21,0,380,1184,23,8,0,0,0,0,0,52.53017996,6.099788783,0
aa-landen-noord,2015,72,4.4,2.3,4.1,0.62,0.22,0,0,1592,1596,3784,176,349,260,240,499,749,591,631,249,40,785,2079,920,28300,5,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,0,0,0,52.53668627,6.095555037,0
aa-landen-noord,2016,72,4.4,2.1,4.1,0.64,0.2,0,120,1593,1597,3791,166,354,276,250,476,754,570,636,258,51,796,2050,945,29100,5,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,0,0,0,52.53668627,6.095555037,0
aa-landen-noord,2017,71,4.3,1.9,4,0.63,0.2,0,140,1593,1597,3838,162,388,272,256,506,743,528,644,277,62,822,2033,983,29500,5,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,0,0,0,52.53668627,6.095555037,0
aa-landen-noord,2018,70,4.2,1.8,4,0.68,0.21,0,165,1593,1597,3849,154,401,286,261,529,706,532,622,304,54,841,2028,980,29400,5,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,0,0,0,52.53668627,6.095555037,0
aa-landen-noord,2019,69,4.1,1.5,3.9,0.78,0.22,0,215,1594,1598,3905,148,424,297,265,530,733,512,614,321,61,869,2040,996,32100,5,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,0,0,0,52.53668627,6.095555037,0
aa-landen-noord,2020,68,4.1,1.2,3.9,0.79,0.22,0,267,1593,1597,3865,143,416,289,291,505,721,495,613,329,63,848,2012,1005,31900,5,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,0,0,0,52.53668627,6.095555037,0
aa-landen-noord,2021,68,4.1,1.2,3.8,0.83,0.23,0,356,1593,1597,3823,146,387,306,278,507,723,479,582,343,72,839,1987,997,33500,5,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,53,0,0,52.53668627,6.095555037,53
aa-landen-noord,2022,60,3.8,1,3.4,2.26,0.5,16,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,90,0,0,52.53668627,6.095555037,90
aa-landen-noord,2023,49,3.6,0.8,2.8,1.35,0.37,64,0,1594,1598,3833,143,368,323,292,529,718,464,519,399,78,834,2003,996,0,0,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,17,0,99,0,0,52.53668627,6.095555037,99
aa-landen-noord,2024,0,0,0,0,0,0,0,0,1594,1598,3850,156,368,322,309,515,715,463,499,405,98,846,2002,1002,0,0,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,18,0,80,0,8,52.53668627,6.095555037,88
aa-landen-noord,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,98.54910714,1.450892857,0,2,783,95,16,0,281,599,16,0,0,0,1,0,1,52.53668627,6.095555037,2
aa-landen-oost,2015,60,3.9,2.1,3.4,0.62,0.22,0,0,1425,1430,3275,142,273,219,196,530,640,558,527,170,20,634,1924,717,27600,6,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,0,0,0,52.53567774,6.109286026,0
aa-landen-oost,2016,59,3.8,1.9,3.3,0.64,0.2,0,125,1432,1437,3301,157,297,223,192,521,628,524,552,179,28,677,1865,759,28000,6,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,0,0,0,52.53567774,6.109286026,0
aa-landen-oost,2017,59,3.7,1.7,3.4,0.63,0.2,0,140,1432,1437,3289,162,310,213,188,520,603,512,571,184,26,685,1823,781,28800,6,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,0,0,0,52.53567774,6.109286026,0
aa-landen-oost,2018,60,3.6,1.5,3.4,0.68,0.21,0,245,1432,1437,3311,157,323,218,187,507,611,489,591,195,33,698,1794,819,29100,6,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,0,0,0,52.53567774,6.109286026,0
aa-landen-oost,2019,59,3.5,1.3,3.4,0.78,0.22,0,300,1450,1455,3358,161,328,217,185,519,618,492,583,223,32,706,1814,838,29900,7,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,0,0,0,52.53567774,6.109286026,0
aa-landen-oost,2020,58,3.5,1,3.2,0.79,0.22,0,432,1450,1455,3364,137,337,219,200,508,612,503,559,251,38,693,1823,848,30800,7,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,0,0,0,52.53567774,6.109286026,0
aa-landen-oost,2021,58,3.5,1.1,3.3,0.83,0.23,0,507,1451,1456,3371,135,349,235,185,498,612,498,545,281,33,719,1793,859,32100,7,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,57,0,0,52.53567774,6.109286026,57
aa-landen-oost,2022,51,3.3,0.9,2.9,2.26,0.5,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,89,0,0,52.53567774,6.109286026,89
aa-landen-oost,2023,42,3.1,0.7,2.4,1.35,0.37,15,0,1451,1456,3377,129,344,253,185,488,603,470,498,366,41,726,1746,905,0,0,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,14,0,90,0,0,52.53567774,6.109286026,90
aa-landen-oost,2024,0,0,0,0,0,0,0,0,1451,1456,3335,117,329,257,191,458,605,464,474,398,42,703,1718,914,0,0,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,21,0,47,0,8,52.53567774,6.109286026,55
aa-landen-oost,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,99.00373599,0.99626401,0,0,752,16,0,0,269,529,4,1,0,0,3,0,2,52.53567774,6.109286026,5
brinkhoek,2015,22,1.2,0.6,1.3,0.62,0.22,0,0,263,263,605,10,33,53,28,46,121,104,129,65,16,96,299,210,50300,4,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,0,0,0,52.53547663,6.127794197,0
brinkhoek,2016,24,1.2,0.6,1.3,0.64,0.2,0,25,265,265,597,9,31,47,26,53,123,95,136,63,14,87,297,213,56000,2,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,0,0,0,52.53547663,6.127794197,0
brinkhoek,2017,23,1.2,0.5,1.3,0.63,0.2,0,30,265,265,611,14,37,48,34,49,120,92,135,66,16,99,295,217,65000,2,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,0,0,0,52.53547663,6.127794197,0
brinkhoek,2018,23,1.1,0.5,1.3,0.68,0.21,3,40,261,261,610,17,32,48,39,46,111,105,126,67,19,97,301,212,67000,2,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,0,0,0,52.53547663,6.127794197,0
brinkhoek,2019,23,1.2,0.4,1.3,0.78,0.22,5,55,263,263,633,15,38,54,46,48,112,114,117,73,16,107,320,206,74800,2,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,0,0,0,52.53547663,6.127794197,0
brinkhoek,2020,22,1.2,0.3,1.3,0.79,0.22,8,68,265,265,639,23,41,52,42,48,115,105,115,79,19,116,310,213,62800,2,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,0,0,0,52.53547663,6.127794197,0
brinkhoek,2021,22,1.2,0.4,1.2,0.83,0.23,11,92,265,265,643,25,39,52,43,52,107,108,114,79,24,116,310,217,67200,0,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,23,0,0,52.53547663,6.127794197,23
brinkhoek,2022,19,1.1,0.3,1.1,2.26,0.5,29,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,35,0,0,52.53547663,6.127794197,35
brinkhoek,2023,15,1.1,0.2,0.9,1.35,0.37,40,0,265,265,623,17,43,46,48,44,109,116,88,83,29,106,317,200,0,0,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,1,0,35,0,0,52.53547663,6.127794197,35
brinkhoek,2024,0,0,0,0,0,0,0,0,265,265,616,11,52,43,39,39,112,119,92,86,23,106,309,201,0,0,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,22,0,0,52.53547663,6.127794197,22
brinkhoek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,96.61016949,3.389830508,15,9,59,29,3,0,24,72,19,3,0,0,0,0,0,52.53547663,6.127794197,0
langenholte,2015,3,0.2,0.1,0.2,0.62,0.22,0,0,41,41,110,1,6,19,9,6,33,20,13,3,0,26,68,16,0,.,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
langenholte,2016,3,0.2,0.1,0.2,0.64,0.2,0,5,42,42,116,4,5,20,7,8,32,23,13,4,0,29,70,17,0,-,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
langenholte,2017,4,0.2,0.1,0.2,0.63,0.2,0,5,43,43,110,4,4,16,8,9,28,23,13,4,1,24,68,18,0,-,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
langenholte,2018,4,0.2,0.1,0.2,0.68,0.21,4,10,43,43,111,4,6,12,13,8,24,27,10,6,1,22,72,17,0,-,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
langenholte,2019,4,0.2,0.1,0.2,0.78,0.22,4,10,43,43,122,4,9,9,22,11,21,30,9,6,1,22,84,16,0,-,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
langenholte,2020,3,0.2,0.1,0.2,0.79,0.22,6,12,44,44,123,5,9,7,20,10,22,33,11,6,0,21,85,17,0,-,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
langenholte,2021,3,0.2,0.1,0.2,0.83,0.23,6,13,44,44,127,5,12,7,17,11,24,31,13,6,1,24,83,20,0,-,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,2,0,0,52.54748108,6.100048174,2
langenholte,2022,2,0.2,0.1,0.1,2.26,0.5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
langenholte,2023,2,0.2,0,0.1,1.35,0.37,0,0,46,46,124,4,14,6,14,10,24,26,18,7,1,24,74,26,0,0,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,5,0,0,52.54748108,6.100048174,5
langenholte,2024,0,0,0,0,0,0,0,0,46,46,126,4,14,8,12,13,22,27,14,11,1,26,74,26,0,0,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,3,0,0,52.54748108,6.100048174,3
langenholte,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91.66666667,8.333333333,5,0,3,2,2,0,3,6,2,1,0,0,0,0,0,52.54748108,6.100048174,0
haerst,2015,7,0.5,0.3,0.4,0.62,0.22,0,0,104,106,296,7,18,33,31,33,71,49,36,14,4,58,184,54,35200,9,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,0,0,0,0,52.56033419,6.15729833,0
haerst,2016,8,0.5,0.2,0.4,0.64,0.2,0,10,108,109,281,10,14,29,31,28,62,56,34,14,3,53,177,51,38200,10,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,0,0,0,0,52.56033419,6.15729833,0
haerst,2017,7,0.4,0.2,0.4,0.63,0.2,1,10,107,108,268,6,10,30,24,32,56,57,35,11,7,46,169,53,36500,5,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,0,0,0,0,52.56033419,6.15729833,0
haerst,2018,8,0.4,0.2,0.4,0.68,0.21,1,10,108,109,280,8,15,28,22,42,54,56,39,10,6,51,174,55,36900,5,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,0,0,0,0,52.56033419,6.15729833,0
haerst,2019,8,0.5,0.2,0.4,0.78,0.22,1,15,108,109,279,4,17,25,23,39,60,56,42,7,6,46,178,55,59800,5,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,1,0,0,0,52.56033419,6.15729833,1
haerst,2020,8,0.4,0.1,0.4,0.79,0.22,1,19,108,108,282,7,19,17,24,44,57,58,42,7,7,43,183,56,36300,8,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,2,0,0,0,52.56033419,6.15729833,2
haerst,2021,7,0.5,0.1,0.4,0.83,0.23,1,25,108,108,283,10,18,11,28,45,58,55,43,8,7,39,186,58,40100,4,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,1,7,0,0,52.56033419,6.15729833,8
haerst,2022,6,0.4,0.1,0.4,2.26,0.5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,0,6,0,0,52.56033419,6.15729833,6
haerst,2023,5,0.4,0.1,0.3,1.35,0.37,15,0,107,107,286,17,19,15,24,39,53,57,41,15,6,51,173,62,0,0,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,1,0,4,0,0,52.56033419,6.15729833,4
haerst,2024,0,0,0,0,0,0,0,0,108,108,291,14,23,16,24,37,52,60,42,18,5,53,173,65,0,0,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,0,2,0,0,52.56033419,6.15729833,2
haerst,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,94.87179487,5.128205128,20,4,7,3,4,0,10,17,12,0,0,0,0,0,0,52.56033419,6.15729833,0
berkum,2015,79,4.6,2.4,4.5,0.62,0.22,0,0,1657,1674,3709,128,310,280,195,401,751,505,506,420,213,718,1852,1139,31100,5,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,0,0,0,52.52418228,6.136691757,0
berkum,2016,78,4.5,2.2,4.4,0.64,0.2,0,175,1656,1672,3721,136,313,280,204,425,735,489,503,429,207,729,1853,1139,31900,5,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,0,0,0,52.52418228,6.136691757,0
berkum,2017,80,4.5,2,4.5,0.63,0.2,0,245,1656,1673,3736,163,311,265,217,458,703,492,485,436,206,739,1870,1127,33100,5,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,0,0,0,52.52418228,6.136691757,0
berkum,2018,77,4.4,1.9,4.4,0.68,0.21,33,0,1656,1672,3760,160,319,286,211,475,707,481,481,414,226,765,1874,1121,32800,5,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,0,0,0,52.52418228,6.136691757,0
berkum,2019,75,4.3,1.6,4.3,0.78,0.22,33,360,1655,1671,3723,162,303,274,221,489,692,477,478,401,226,739,1879,1105,34900,5,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,0,0,0,52.52418228,6.136691757,0
berkum,2020,75,4.3,1.2,4.2,0.79,0.22,33,458,1656,1671,3761,160,313,279,235,497,689,474,485,402,227,752,1895,1114,35400,5,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,0,0,0,52.52418228,6.136691757,0
berkum,2021,75,4.4,1.3,4.2,0.83,0.23,50,545,1656,1671,3802,159,341,259,267,505,686,480,472,396,237,759,1938,1105,36200,5,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,84,0,0,52.52418228,6.136691757,84
berkum,2022,65,4.1,1.1,3.7,2.26,0.5,99,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,146,0,0,52.52418228,6.136691757,146
berkum,2023,53,4,0.9,3,1.35,0.37,167,0,1674,1689,3880,175,367,251,264,546,679,491,468,387,252,793,1980,1107,0,0,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,2,1,160,0,0,52.52418228,6.136691757,161
berkum,2024,0,0,0,0,0,0,0,0,1700,1715,3936,171,388,264,249,562,697,501,455,394,255,823,2009,1104,0,0,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,116,0,0,52.52418228,6.136691757,116
berkum,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,98.59611231,1.403887689,15,65,501,296,2,0,260,542,92,32,0,0,1,0,0,52.52418228,6.136691757,1
bedrijventerrein de vrolijkheid,2015,0,0,0,0,0.62,0.22,0,0,9,12,9,0,0,1,1,1,5,1,0,0,0,1,8,0,0,-,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
bedrijventerrein de vrolijkheid,2016,0,0,0,0,0.64,0.2,0,0,9,12,7,0,0,1,0,0,5,1,0,0,0,1,6,0,0,-,72,100,0,0,9,11,1,3,0,44,5,8,15,0,1,0,0,0,52.52269571,6.12116474,1
bedrijventerrein de vrolijkheid,2017,0,0,0,0,0.63,0.2,0,0,9,11,5,0,0,1,0,0,3,1,0,0,0,1,4,0,0,-,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
bedrijventerrein de vrolijkheid,2018,0,0,0,0,0.68,0.21,0,0,9,12,7,0,0,0,1,0,5,1,0,0,0,0,7,0,0,-,72,100,0,0,9,11,1,3,0,44,5,8,15,0,2,0,0,0,52.52269571,6.12116474,2
bedrijventerrein de vrolijkheid,2019,0,0,0,0,0.78,0.22,0,0,1,4,8,0,0,2,0,0,6,0,0,0,0,2,6,0,0,-,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
bedrijventerrein de vrolijkheid,2020,0,0,0,0,0.79,0.22,0,0,1,4,8,0,0,2,0,0,6,0,0,0,0,2,6,0,0,-,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
bedrijventerrein de vrolijkheid,2021,0,0,0,0,0.83,0.23,0,0,1,4,8,0,0,1,1,0,6,0,0,0,0,1,7,0,0,-,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
bedrijventerrein de vrolijkheid,2022,0,0,0,0,2.26,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
bedrijventerrein de vrolijkheid,2023,0,0,0,0,1.35,0.37,0,0,1,4,13,0,0,3,2,1,3,4,0,0,0,3,10,0,0,0,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
bedrijventerrein de vrolijkheid,2024,0,0,0,0,0,0,0,0,1,4,14,0,0,2,3,0,4,5,0,0,0,2,12,0,0,0,72,100,0,0,9,11,1,3,0,44,5,8,15,0,1,0,0,0,52.52269571,6.12116474,1
bedrijventerrein de vrolijkheid,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,100,0,0,9,11,1,3,0,44,5,8,15,0,0,0,0,0,52.52269571,6.12116474,0
veldhoek,2015,8,0.4,0.2,0.5,0.62,0.22,0,0,97,97,238,9,15,26,18,26,40,39,32,29,4,50,123,65,0,.,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,0,0,0,52.51638412,6.14607182,0
veldhoek,2016,8,0.4,0.2,0.5,0.64,0.2,0,15,98,98,243,9,14,26,17,31,39,41,30,30,6,49,128,66,0,-,40,95,5,19,6,6,4,2,0,6,18,15,1,0,0,0,0,0,52.51638412,6.14607182,0
