postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN
8043CE,Wijk 22 Stadshagen,Schoonhorst,2024,Dakisolatie,Dakisolatie,52.53077102,6.066843058,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2022,Warmtepomp,Lucht-water >= 3,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2023,Glasisolatie,HR++ glas U <= 1,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2023,Glasisolatie,Triple glas U <= 0,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2023,Vloerisolatie,Bodemisolatie,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2023,Vloerisolatie,Vloerisolatie,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2023,Warmtepomp,Lucht-water >= 3,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,HR++ glas U <= 1,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CG,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53036955,6.064586986,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CH,Wijk 22 Stadshagen,Schoonhorst,2021,Warmtepomp,Lucht-water >= 3,52.53104914,6.068090489,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CN,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,HR++ glas U <= 1,52.53418077,6.070137886,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CN,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,Isolerende deur Ud <= 1,52.53418077,6.070137886,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CN,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,Panelen in kozijn U <= 1,52.53418077,6.070137886,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CN,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53418077,6.070137886,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CP,Wijk 22 Stadshagen,Schoonhorst,2022,Warmtepomp,Lucht-water < 1 kW,52.53270419,6.069339729,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043CP,Wijk 22 Stadshagen,Schoonhorst,2022,Warmtepomp,Lucht-water >= 3,52.53270419,6.069339729,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DA,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,HR++ glas U <= 1,52.53123087,6.065241693,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DA,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53123087,6.065241693,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DB,Wijk 22 Stadshagen,Schoonhorst,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53136661,6.064813027,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DB,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,HR++ glas U <= 1,52.53136661,6.064813027,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DB,Wijk 22 Stadshagen,Schoonhorst,2025,Glasisolatie,HR++ glas U <= 1,52.53136661,6.064813027,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DD,Wijk 22 Stadshagen,Schoonhorst,2022,Glasisolatie,HR++ glas U <= 1,52.53167152,6.063734332,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DD,Wijk 22 Stadshagen,Schoonhorst,2022,Vloerisolatie,Bodemisolatie,52.53167152,6.063734332,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DD,Wijk 22 Stadshagen,Schoonhorst,2022,Warmtepomp,Lucht-water >= 3,52.53167152,6.063734332,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DD,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water < 1 kW,52.53167152,6.063734332,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DD,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53167152,6.063734332,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DH,Wijk 22 Stadshagen,Schoonhorst,2023,Dakisolatie,Dakisolatie,52.53152487,6.06592271,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DH,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53152487,6.06592271,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DJ,Wijk 22 Stadshagen,Schoonhorst,2022,Dakisolatie,Dakisolatie,52.53074842,6.065242272,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DJ,Wijk 22 Stadshagen,Schoonhorst,2022,Glasisolatie,HR++ glas U <= 1,52.53074842,6.065242272,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043DP,Wijk 22 Stadshagen,Schoonhorst,2022,Warmtepomp,Lucht-water >= 3,52.53133834,6.061856743,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EE,Wijk 22 Stadshagen,Schoonhorst,2022,Glasisolatie,HR++ glas U <= 1,52.53792311,6.063091168,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EE,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,HR++ glas U <= 1,52.53792311,6.063091168,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EE,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53792311,6.063091168,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EG,Wijk 22 Stadshagen,Schoonhorst,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53830242,6.061153112,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EL,Wijk 22 Stadshagen,Schoonhorst,2023,Warmtepomp,Lucht-water >= 3,52.53649169,6.05995479,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EL,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53649169,6.05995479,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EM,Wijk 22 Stadshagen,Schoonhorst,2022,Warmtepomp,Lucht-water < 1 kW,52.53529997,6.058934669,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EM,Wijk 22 Stadshagen,Schoonhorst,2022,Warmtepomp,Lucht-water >= 3,52.53529997,6.058934669,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EM,Wijk 22 Stadshagen,Schoonhorst,2024,Glasisolatie,HR++ glas U <= 1,52.53529997,6.058934669,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EM,Wijk 22 Stadshagen,Schoonhorst,2024,Vloerisolatie,Vloerisolatie,52.53529997,6.058934669,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EM,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53529997,6.058934669,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EM,Wijk 22 Stadshagen,Schoonhorst,2025,Dakisolatie,Dakisolatie,52.53529997,6.058934669,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EN,Wijk 22 Stadshagen,Schoonhorst,2023,Dakisolatie,Dakisolatie,52.5344195,6.060625504,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EN,Wijk 22 Stadshagen,Schoonhorst,2023,Glasisolatie,HR++ glas U <= 1,52.5344195,6.060625504,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EN,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.5344195,6.060625504,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EN,Wijk 22 Stadshagen,Schoonhorst,2025,Dakisolatie,Dakisolatie,52.5344195,6.060625504,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043ET,Wijk 22 Stadshagen,Schoonhorst,2022,Glasisolatie,HR++ glas U <= 1,52.53530914,6.060471406,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043ET,Wijk 22 Stadshagen,Schoonhorst,2023,Warmtepomp,Lucht-water >= 3,52.53530914,6.060471406,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EV,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water >= 3,52.53524784,6.060814106,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043EW,Wijk 22 Stadshagen,Schoonhorst,2024,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.53511632,6.061316689,68,147,222,Schoonhorst,Schoonhorst,720372.3107,3657.843893
8043GA,Wijk 22 Stadshagen,Frankhuis,2021,Warmtepomp,Lucht-water >= 3,52.52744053,6.062816381,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GA,Wijk 22 Stadshagen,Frankhuis,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52744053,6.062816381,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GA,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52744053,6.062816381,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GB,Wijk 22 Stadshagen,Frankhuis,2022,Warmtepomp,Lucht-water < 1 kW,52.52723154,6.063158,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GC,Wijk 22 Stadshagen,Frankhuis,2023,Vloerisolatie,Vloerisolatie,52.52724522,6.065416104,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GC,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water >= 3,52.52724522,6.065416104,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GE,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 3,52.52673797,6.063536338,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GH,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52660825,6.06424929,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GH,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52660825,6.06424929,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GK,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52615622,6.064831513,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GK,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 3,52.52615622,6.064831513,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043GM,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52573955,6.065362771,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HB,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52855652,6.05965465,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HD,Wijk 22 Stadshagen,Frankhuis,2022,Vloerisolatie,Vloerisolatie,52.52849548,6.06120084,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HD,Wijk 22 Stadshagen,Frankhuis,2023,Glasisolatie,Triple glas U <= 0,52.52849548,6.06120084,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HJ,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water >= 3,52.52903285,6.060214294,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HN,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 3,52.5285472,6.058987303,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HN,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.5285472,6.058987303,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HP,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 3,52.52784747,6.062404181,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HT,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 3,52.52975142,6.061358785,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HV,Wijk 22 Stadshagen,Frankhuis,2022,Warmtepomp,Grond-water >= 1 kW en <= 10 kW,52.52939335,6.061773367,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HW,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53001128,6.058465767,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HW,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 3,52.53001128,6.058465767,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HW,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53001128,6.058465767,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HX,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53021459,6.05806946,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HX,Wijk 22 Stadshagen,Frankhuis,2023,Warmtepomp,Lucht-water >= 3,52.53021459,6.05806946,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HX,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water < 1 kW,52.53021459,6.05806946,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HX,Wijk 22 Stadshagen,Frankhuis,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53021459,6.05806946,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043HZ,Wijk 22 Stadshagen,Frankhuis,2021,Warmtepomp,Lucht-water >= 3,52.53149425,6.057079145,50,129,220,Frankhuis,Frankhuis,1152867.977,4486.951372
8043JE,Wijk 22 Stadshagen,Milligen,2024,Dakisolatie,Dakisolatie,52.53893547,6.0632615,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JH,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.54032709,6.065031969,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JH,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water < 1 kW,52.54032709,6.065031969,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JH,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.54032709,6.065031969,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JJ,Wijk 22 Stadshagen,Milligen,2022,Glasisolatie,HR++ glas U <= 1,52.53953813,6.062916831,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JJ,Wijk 22 Stadshagen,Milligen,2022,Glasisolatie,Triple glas U <= 0,52.53953813,6.062916831,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JJ,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53953813,6.062916831,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JJ,Wijk 22 Stadshagen,Milligen,2024,Glasisolatie,HR++ glas U <= 1,52.53953813,6.062916831,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JJ,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53953813,6.062916831,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JK,Wijk 22 Stadshagen,Milligen,2022,Dakisolatie,Dakisolatie,52.54065302,6.064749826,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JK,Wijk 22 Stadshagen,Milligen,2022,Warmtepomp,Lucht-water >= 3,52.54065302,6.064749826,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JK,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.54065302,6.064749826,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JL,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.54195134,6.064564537,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JL,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.54195134,6.064564537,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JL,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.54195134,6.064564537,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JM,Wijk 22 Stadshagen,Milligen,2021,Warmtepomp,Lucht-water < 1 kW,52.53997732,6.06227932,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JM,Wijk 22 Stadshagen,Milligen,2022,Warmtepomp,Lucht-water < 1 kW,52.53997732,6.06227932,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JM,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water < 1 kW,52.53997732,6.06227932,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JM,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water < 1 kW,52.53997732,6.06227932,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JN,Wijk 22 Stadshagen,Milligen,2021,Warmtepomp,Lucht-water < 1 kW,52.54021414,6.062393013,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JN,Wijk 22 Stadshagen,Milligen,2021,Warmtepomp,Lucht-water >= 3,52.54021414,6.062393013,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JN,Wijk 22 Stadshagen,Milligen,2023,Dakisolatie,Dakisolatie,52.54021414,6.062393013,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JN,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water < 1 kW,52.54021414,6.062393013,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JP,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.54161963,6.063918247,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JR,Wijk 22 Stadshagen,Milligen,2023,Glasisolatie,HR++ glas U <= 1,52.54207705,6.063135194,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JR,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.54207705,6.063135194,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JS,Wijk 22 Stadshagen,Milligen,2021,Warmtepomp,Lucht-water >= 3,52.54121124,6.06287461,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JS,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.54121124,6.06287461,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JV,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.54178794,6.063228535,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JV,Wijk 22 Stadshagen,Milligen,2025,Glasisolatie,HR++ glas U <= 1,52.54178794,6.063228535,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043JW,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.54200638,6.063356795,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KA,Wijk 22 Stadshagen,Milligen,2022,Warmtepomp,Lucht-water >= 3,52.5388094,6.05676815,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KA,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.5388094,6.05676815,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KA,Wijk 22 Stadshagen,Milligen,2024,Glasisolatie,HR++ glas U <= 1,52.5388094,6.05676815,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KA,Wijk 22 Stadshagen,Milligen,2024,Vloerisolatie,Vloerisolatie,52.5388094,6.05676815,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KA,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.5388094,6.05676815,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KA,Wijk 22 Stadshagen,Milligen,2022,Warmtepomp,Lucht-water >= 3,52.5388094,6.05676815,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KB,Wijk 22 Stadshagen,Milligen,2021,Warmtepomp,Lucht-water < 1 kW,52.53790334,6.052982676,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KB,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53790334,6.052982676,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KB,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.53790334,6.052982676,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KC,Wijk 22 Stadshagen,Milligen,2022,Warmtepomp,Lucht-water >= 3,52.53625809,6.051854618,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KC,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53625809,6.051854618,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KE,Wijk 22 Stadshagen,Milligen,2023,Vloerisolatie,Vloerisolatie,52.5353451,6.054179635,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KE,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.5353451,6.054179635,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KH,Wijk 22 Stadshagen,Milligen,2022,Warmtepomp,Lucht-water >= 3,52.53575672,6.054018389,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KJ,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53613704,6.053738232,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KK,Wijk 22 Stadshagen,Milligen,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53635741,6.053963612,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KK,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.53635741,6.053963612,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KN,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.53651641,6.052517792,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KP,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53784788,6.054737703,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KP,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53784788,6.054737703,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KP,Wijk 22 Stadshagen,Milligen,2024,Glasisolatie,HR++ glas U <= 1,52.53784788,6.054737703,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KP,Wijk 22 Stadshagen,Milligen,2024,Glasisolatie,Isolerende deur Ud <= 1,52.53784788,6.054737703,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KP,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.53784788,6.054737703,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KR,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53763579,6.054568604,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KS,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53705069,6.05213104,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KS,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53705069,6.05213104,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KT,Wijk 22 Stadshagen,Milligen,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.53749726,6.056443988,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KT,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53749726,6.056443988,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KX,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53849297,6.053036819,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KX,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.53849297,6.053036819,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KX,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.53849297,6.053036819,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043KX,Wijk 22 Stadshagen,Milligen,2025,Warmtepomp,Lucht-water >= 3,52.53849297,6.053036819,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043LA,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53837291,6.057772423,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043LC,Wijk 22 Stadshagen,Milligen,2024,Glasisolatie,HR++ glas U <= 1,52.53753122,6.057296658,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043LC,Wijk 22 Stadshagen,Milligen,2024,Glasisolatie,Isolerende deur Ud <= 1,52.53753122,6.057296658,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043LC,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 3,52.53753122,6.057296658,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043LD,Wijk 22 Stadshagen,Milligen,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53690883,6.056945679,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043LK,Wijk 22 Stadshagen,Milligen,2021,Warmtepomp,Lucht-water < 1 kW,52.53360659,6.057701415,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043MA,Wijk 22 Stadshagen,Milligen,2021,Zonneboiler,<= 5 m2,52.54006394,6.053184405,76,155,224,Milligen,Milligen,1617664.307,7156.910133
8043MA,Wijk 22 Stadshagen,Milligen,2023,Warmtepomp,Lucht-water >= 3,52.54006394,6.053184405,76,155,224,Milligen,Milligen,1617664.307,7156.910133
