postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN,buurt_naam
8011AW,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2022.0,Dakisolatie,Dakisolatie,52.51332243888889,6.081562022222222,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011AW,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2022.0,Vloerisolatie,Vloerisolatie,52.51332243888889,6.081562022222222,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011AW,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2024.0,Glasisolatie,Triple glas U <= 0,52.51332243888889,6.081562022222222,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011BD,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51298861363636,6.082358518181818,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011BD,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2023.0,Vloerisolatie,Vloerisolatie,52.51298861363636,6.082358518181818,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011BV,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2021.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.51291462785388,6.085775389497717,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011BZ,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.51372017419355,6.08113534516129,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011BZ,Wijk 14 Kamperpoort-Veerallee,Kamperpoort,2024.0,Glasisolatie,HR++ glas U <= 1,52.51372017419355,6.08113534516129,4,83,140,Kamperpoort,Kamperpoort,469758.41951146704,2801.2443038181705,Kamperpoort
8011CB,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.50699353571429,6.088541742857142,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CB,Wijk 13 Assendorp,Stationsbuurt,2023.0,Vloerisolatie,Vloerisolatie,52.50699353571429,6.088541742857142,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CD,Wijk 13 Assendorp,Stationsbuurt,2022.0,Dakisolatie,Dakisolatie,52.50751544166667,6.0890807166666665,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CD,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.50751544166667,6.0890807166666665,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CD,Wijk 13 Assendorp,Stationsbuurt,2024.0,Dakisolatie,Dakisolatie,52.50751544166667,6.0890807166666665,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CD,Wijk 13 Assendorp,Stationsbuurt,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50751544166667,6.0890807166666665,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CD,Wijk 13 Assendorp,Stationsbuurt,2024.0,Glasisolatie,HR++ glas U <= 1,52.50751544166667,6.0890807166666665,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CD,Wijk 13 Assendorp,Stationsbuurt,2024.0,Vloerisolatie,Vloerisolatie,52.50751544166667,6.0890807166666665,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2022.0,Glasisolatie,HR++ glas U <= 1,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2022.0,Vloerisolatie,Vloerisolatie,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2023.0,Dakisolatie,Dakisolatie,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2023.0,Vloerisolatie,Vloerisolatie,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2024.0,Glasisolatie,HR++ glas U <= 1,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CE,Wijk 13 Assendorp,Stationsbuurt,2024.0,Warmtepomp,Lucht-water >= 3,52.50723656153846,6.089295615384615,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CG,Wijk 13 Assendorp,Stationsbuurt,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.507764490909096,6.089525563636363,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CJ,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.50768062142857,6.088382928571428,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CJ,Wijk 13 Assendorp,Stationsbuurt,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50768062142857,6.088382928571428,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CJ,Wijk 13 Assendorp,Stationsbuurt,2023.0,Vloerisolatie,Vloerisolatie,52.50768062142857,6.088382928571428,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CJ,Wijk 13 Assendorp,Stationsbuurt,2023.0,Warmtepomp,Lucht-water >= 3,52.50768062142857,6.088382928571428,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CK,Wijk 13 Assendorp,Stationsbuurt,2021.0,Warmtepomp,Lucht-water >= 3,52.50842695555556,6.087437883333334,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CK,Wijk 13 Assendorp,Stationsbuurt,2023.0,Warmtepomp,Lucht-water >= 3,52.50842695555556,6.087437883333334,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CM,Wijk 13 Assendorp,Stationsbuurt,2023.0,Warmtepomp,Lucht-water >= 3,52.509838525,6.08689165,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CN,Wijk 13 Assendorp,Stationsbuurt,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50892252608696,6.086579047826087,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CN,Wijk 13 Assendorp,Stationsbuurt,2021.0,Vloerisolatie,Vloerisolatie,52.50892252608696,6.086579047826087,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CN,Wijk 13 Assendorp,Stationsbuurt,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50892252608696,6.086579047826087,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CN,Wijk 13 Assendorp,Stationsbuurt,2023.0,Warmtepomp,Lucht-water >= 3,52.50892252608696,6.086579047826087,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011CV,Wijk 13 Assendorp,Stationsbuurt,2024.0,Warmtepomp,Grond-water > 10 kW en <= 70 kW,52.50778900625,6.09316075,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011EA,Wijk 13 Assendorp,Stationsbuurt,2022.0,Vloerisolatie,Vloerisolatie,52.507994960000005,6.091973691428572,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011EA,Wijk 13 Assendorp,Stationsbuurt,2022.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.507994960000005,6.091973691428572,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011EA,Wijk 13 Assendorp,Stationsbuurt,2023.0,Dakisolatie,Dakisolatie,52.507994960000005,6.091973691428572,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011EA,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.507994960000005,6.091973691428572,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GA,Wijk 13 Assendorp,Stationsbuurt,2022.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.505415014814815,6.092489818518518,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GG,Wijk 13 Assendorp,Stationsbuurt,2022.0,Dakisolatie,Zolder- of vlieringvloer,52.50648440555556,6.092032455555556,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GG,Wijk 13 Assendorp,Stationsbuurt,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50648440555556,6.092032455555556,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GG,Wijk 13 Assendorp,Stationsbuurt,2022.0,Glasisolatie,HR++ glas U <= 1,52.50648440555556,6.092032455555556,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GG,Wijk 13 Assendorp,Stationsbuurt,2024.0,Glasisolatie,HR++ glas U <= 1,52.50648440555556,6.092032455555556,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GG,Wijk 13 Assendorp,Stationsbuurt,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.50648440555556,6.092032455555556,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GK,Wijk 13 Assendorp,Stationsbuurt,2022.0,Glasisolatie,HR++ glas U <= 1,52.506292825,6.09380885,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GK,Wijk 13 Assendorp,Stationsbuurt,2022.0,Vloerisolatie,Vloerisolatie,52.506292825,6.09380885,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GK,Wijk 13 Assendorp,Stationsbuurt,2024.0,Glasisolatie,HR++ glas U <= 1,52.506292825,6.09380885,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GK,Wijk 13 Assendorp,Stationsbuurt,2024.0,Glasisolatie,Isolerende deur Ud <= 1,52.506292825,6.09380885,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Dakisolatie,Dakisolatie,52.50594516818182,6.093664613636364,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50594516818182,6.093664613636364,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Glasisolatie,HR++ glas U <= 1,52.50594516818182,6.093664613636364,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Vloerisolatie,Vloerisolatie,52.50594516818182,6.093664613636364,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GP,Wijk 13 Assendorp,Stationsbuurt,2022.0,Dakisolatie,Dakisolatie,52.50546490869565,6.093764791304348,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GP,Wijk 13 Assendorp,Stationsbuurt,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50546490869565,6.093764791304348,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GP,Wijk 13 Assendorp,Stationsbuurt,2023.0,Vloerisolatie,Vloerisolatie,52.50546490869565,6.093764791304348,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GR,Wijk 13 Assendorp,Stationsbuurt,2024.0,Warmtepomp,Lucht-water >= 3,52.50531464,6.094701993333333,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GS,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.506152030434784,6.0937002,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GS,Wijk 13 Assendorp,Stationsbuurt,2024.0,Vloerisolatie,Vloerisolatie,52.506152030434784,6.0937002,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GT,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.50574692105263,6.094575331578947,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GT,Wijk 13 Assendorp,Stationsbuurt,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50574692105263,6.094575331578947,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GV,Wijk 13 Assendorp,Stationsbuurt,2021.0,Dakisolatie,Dakisolatie,52.50656774615384,6.093641623076923,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GV,Wijk 13 Assendorp,Stationsbuurt,2021.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.50656774615384,6.093641623076923,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GV,Wijk 13 Assendorp,Stationsbuurt,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50656774615384,6.093641623076923,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011GV,Wijk 13 Assendorp,Stationsbuurt,2023.0,Vloerisolatie,Bodemisolatie,52.50656774615384,6.093641623076923,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HA,Wijk 13 Assendorp,Stationsbuurt,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50686777647059,6.094350729411764,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HA,Wijk 13 Assendorp,Stationsbuurt,2024.0,Vloerisolatie,Vloerisolatie,52.50686777647059,6.094350729411764,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HC,Wijk 13 Assendorp,Stationsbuurt,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.506769468181815,6.094217686363637,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HC,Wijk 13 Assendorp,Stationsbuurt,2022.0,Vloerisolatie,Vloerisolatie,52.506769468181815,6.094217686363637,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HG,Wijk 13 Assendorp,Stationsbuurt,2023.0,Dakisolatie,Dakisolatie,52.50748743333333,6.094557133333334,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HG,Wijk 13 Assendorp,Stationsbuurt,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50748743333333,6.094557133333334,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HG,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.50748743333333,6.094557133333334,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HK,Wijk 13 Assendorp,Stationsbuurt,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50690064,6.09482033,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HK,Wijk 13 Assendorp,Stationsbuurt,2021.0,Vloerisolatie,Bodemisolatie,52.50690064,6.09482033,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HK,Wijk 13 Assendorp,Stationsbuurt,2021.0,Vloerisolatie,Vloerisolatie,52.50690064,6.09482033,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HK,Wijk 13 Assendorp,Stationsbuurt,2023.0,Glasisolatie,HR++ glas U <= 1,52.50690064,6.09482033,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HK,Wijk 13 Assendorp,Stationsbuurt,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50690064,6.09482033,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011HK,Wijk 13 Assendorp,Stationsbuurt,2023.0,Vloerisolatie,Bodemisolatie,52.50690064,6.09482033,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011JA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50835677692308,6.096186592307692,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50835677692308,6.096186592307692,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.50835677692308,6.096186592307692,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JA,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Vloerisolatie,52.50835677692308,6.096186592307692,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JE,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50542875,6.095771376923077,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JE,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50542875,6.095771376923077,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JE,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.50542875,6.095771376923077,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JE,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Vloerisolatie,Bodemisolatie,52.50542875,6.095771376923077,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JE,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Dakisolatie,Dakisolatie,52.50542875,6.095771376923077,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Dakisolatie,Zolder- of vlieringvloer,52.50518021,6.095385145000001,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011JL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Glasisolatie,HR++ glas U <= 1,52.50518021,6.095385145000001,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011JL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.50518021,6.095385145000001,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011JL,Wijk 13 Assendorp,Stationsbuurt,2022.0,Vloerisolatie,Vloerisolatie,52.50518021,6.095385145000001,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011JL,Wijk 13 Assendorp,Stationsbuurt,2023.0,Vloerisolatie,Vloerisolatie,52.50518021,6.095385145000001,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011JL,Wijk 13 Assendorp,Stationsbuurt,2024.0,Glasisolatie,HR++ glas U <= 1,52.50518021,6.095385145000001,8,87,130,Stationsbuurt,Stationsbuurt,366929.988848463,2935.4302683612505,Stationsbuurt
8011JP,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Warmtepomp,Lucht-water >= 3,52.507583716666666,6.096798175,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JT,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Dakisolatie,Dakisolatie,52.50657414,6.096445360000001,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JT,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.50657414,6.096445360000001,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JT,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Glasisolatie,HR++ glas U <= 1,52.50657414,6.096445360000001,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JT,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Vloerisolatie,Vloerisolatie,52.50657414,6.096445360000001,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JT,Wijk 13 Assendorp,Oud-Assendorp,2023.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.50657414,6.096445360000001,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JT,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Glasisolatie,HR++ glas U <= 1,52.50657414,6.096445360000001,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JT,Wijk 13 Assendorp,Oud-Assendorp,2024.0,Warmtepomp,Lucht-water >= 3,52.50657414,6.096445360000001,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JV,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Dakisolatie,Dakisolatie,52.50873019615384,6.097313592307692,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011JV,Wijk 13 Assendorp,Oud-Assendorp,2022.0,Glasisolatie,HR++ glas U <= 1,52.50873019615384,6.097313592307692,59,138,131,Oud Assendorp,Oud-Assendorp,407812.988038862,3495.35421491358,Oud-Assendorp
8011LB,Wijk 10 Binnenstad,Binnenstad-Zuid,2022.0,Warmtepomp,Water-water > 10 kW en <= 70 kW,52.5111501625,6.0875920375,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011LB,Wijk 10 Binnenstad,Binnenstad-Zuid,2023.0,Glasisolatie,HR++ glas U <= 1,52.5111501625,6.0875920375,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011LC,Wijk 10 Binnenstad,Binnenstad-Zuid,2024.0,Dakisolatie,Dakisolatie,52.5111132826087,6.087621960869565,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011LK,Wijk 10 Binnenstad,Binnenstad-Zuid,2024.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.51161586222222,6.089103537777778,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011LM,Wijk 10 Binnenstad,Binnenstad-Zuid,2023.0,Warmtepomp,Lucht-water < 1 kW,52.51163783103448,6.089511537931035,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011MZ,Wijk 10 Binnenstad,Binnenstad-Zuid,2023.0,Warmtepomp,Lucht-water >= 3,52.512012954545455,6.089442418181818,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011NA,Wijk 10 Binnenstad,Binnenstad-Zuid,2021.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.510491875,6.090733236111111,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011NA,Wijk 10 Binnenstad,Binnenstad-Zuid,2023.0,Glasisolatie,HR++ glas U <= 1,52.510491875,6.090733236111111,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011NC,Wijk 10 Binnenstad,Binnenstad-Zuid,2022.0,Dakisolatie,Dakisolatie,52.50994086923077,6.096171592307692,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011NE,Wijk 10 Binnenstad,Binnenstad-Zuid,2023.0,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.51062695263158,6.090911436842106,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
8011NL,Wijk 10 Binnenstad,Binnenstad-Zuid,2025.0,Warmtepomp,Grond-water > 10 kW en <= 70 kW,52.50995843076923,6.093954746153846,9,88,100,Binnenstad-zuid,Binnenstad-Zuid,333124.598670346,2950.20272861734,Binnenstad-Zuid
